price,state,city,images_count,storage_size_gb,ram_size_gb,fingerprint,touch,warranty,urgent_sell,clean_model_series,is_discrete,gpu_vendor,cpu_composite_clean,clean_brand,clean_display_inches,clean_gpu_composite,description,is_global_train,cpu_tier,gpu_tier,state_target_enc,city_target_enc,clean_model_series_target_enc,gpu_vendor_target_enc,cpu_composite_clean_target_enc,clean_brand_target_enc,clean_gpu_composite_target_enc,listing_age_days,price_normalized,condition_degradation_index,expert_model_route
42999.0,Chhattisgarh,Raipur,8,256,16,0,0,0,0,Dell Latitude,0,INTEL,INTEL_CORE_I5_SKU11_TH,DELL,15.6,INTEL_IRIS_SYSRAM,"Dell Latitude 5520  i5 11th Gen  16GB RAM  256GB SSD  Iris Xe  15.6” FHD  Windows 11 Pro 25H2  Excellent condition + charger  Price ₹42,999 (negotiable)”",False,5,1,27042.048192771083,33709.354838709674,26948.77283653846,27508.086188992733,28041.372881355932,28018.455252918287,34838.01619433198,10.810058,10.668955394675699,0.0,1
30500.0,Maharashtra,Nagpur,6,512,16,0,0,0,0,HP ProBook,0,INTEL,INTEL_CORE_I5_SKU10_TH,HP,13.3,INTEL_INFERRED_IGPU_SYSRAM,"HP ProBook 430G7 Premium Refurbished Laptop
Intel Core i5 10th Gen 16GB Ram 512GB SSD 13.3 Full HD Backlit Keyboard Windows 11 Pro with adapter

 FREE GIFT ALERT 

Get a FREE Gift when you:
 Like our page
 Share this post
 Follow us

Visit us after completing all 3 steps and claim your surprise gift! 

 Premium Refurbished Laptops
 Pan India Delivery
 EMI & COD Available

 Limited Time Offer
Join the Lappyfy family today!",True,5,1,30999.983579638752,34148.72340425532,25645.05376344086,27012.93756065998,24626.439688715953,30008.756097560974,27513.76475216365,10.803275,10.32551474894327,0.0,1
36450.0,Maharashtra,Nagpur,6,512,8,0,0,1,0,Asus TUF Gaming,1,NVIDIA,INTEL_CORE_I5_SKU10_TH,ASUS,15.6,GTX1650_4GB,INTEL CORE I5 10TH GEN 8GB RAM 512GB NVMe SSD 15.6 FHD 144hz 4GB NVIDIA GTX1650 GRAPHIC,True,5,4,31984.136291600633,34215.490196078434,43064.4623655914,52784.5151811949,25025.75257731959,39830.16981132075,35438.089887640446,10.795856,10.503724171902725,0.0,3
24000.0,Kerala,Vaniyamkulam II,12,512,8,0,0,0,0,Other / Unclassified Hardware,0,INTEL,INTEL_CORE_I3_SKU11_TH,ACER,14.0,INTEL_UHD_SYSRAM,"Selling Acer One 14 (Z8-415) laptop purchased in 2023.
Laptop is in excellent working condition and has been used carefully.
Reason for selling:
My usage is very minimal and my phone is enough for my needs, so the laptop is underutilized.
Specifications:
Intel Core i3 11th Gen (i3-1115G4)
8GB RAM
512GB SSD (477GB usable)
Intel UHD Graphics
Windows 11 Home Single Language
14-inch Display
Original Charger Included

Condition:
No scratches on screen or body
All keys working perfectly
Battery condition good
Smooth performance for study, office work, browsing, online classes, etc.
Only minor pen/pencil marks on the outer logo area (cosmetic only)

Additional Info:
Clean and well maintained
Ready to use
Serious buyers only
Price slightly negotiable",True,3,1,33903.15335463259,30999.0,28017.88312462731,27012.93756065998,20859.296875,32935.2427184466,22317.985865724382,10.676551,10.085850775128717,0.0,1
49000.0,Uttar Pradesh,Gorakhpur,5,512,16,0,0,0,0,Other / Unclassified Hardware,0,INTEL,INTEL_CORE_I5_SKU13_TH,SAMSUNG,15.6,INTEL_INFERRED_IGPU_SYSRAM,"Windows 11 Home) Galaxy Book3 Thin and Light Laptop (15.6 Inch, Silver, 1.58 Kg, with MS Office)",False,5,1,31978.380129589634,28230.384615384617,28512.06081081081,27508.086188992733,49749.46875,45605.49295774648,27909.800759013284,10.62728,10.799595985047786,0.0,1
30000.0,Punjab,Jalandhar,4,512,8,0,0,0,0,Acer Aspire,0,INTEL,INTEL_CELERON_STD,ACER,14.1,INTEL_INFERRED_IGPU_SYSRAM,"Acer Aspire 3 Intel Celeron Dual Core N4500-
(8 GB/512 GB SSD/Windows 11 Home) A324-45, Thin and Light Laptop (Pure Silver, 1.3Kg)",False,1,1,30061.28834355828,44999.444444444445,28208.58024691358,27508.086188992733,16134.68085106383,32459.97333333333,27909.800759013284,10.623774,10.308985993422082,0.0,2
49999.0,Chhattisgarh,Bhilai,7,512,16,0,1,0,0,Other / Unclassified Hardware,0,INTEL,INTEL_CORE_I7_SKU11_TH,MICROSOFT,13.0,INTEL_INFERRED_IGPU_SYSRAM,"Surface Laptop 4 Touch 2K/Core i7-11th gen/16gb/512gbSSD/13""& 15""touch 2k display/very good battery/windows 11 licenced",True,7,1,27152.028985507248,30666.0,29011.091898428054,27909.983891752578,36806.692307692305,35856.142857142855,28010.746280344556,10.565139,10.819778284410283,0.0,1
49999.0,Chhattisgarh,Raipur,8,512,16,0,1,0,0,Other / Unclassified Hardware,0,INTEL,INTEL_CORE_I7_SKU11_TH,MICROSOFT,13.0,INTEL_INFERRED_IGPU_SYSRAM,"Surface Laptop 4 Touch 2K/Core i7-11th gen/16gb/512gbSSD/13""& 15""touch 2k display/very good battery/windows 11 licenced",False,7,1,27042.048192771083,33709.354838709674,28512.06081081081,27508.086188992733,35866.994680851065,39051.63157894737,27909.800759013284,10.564896,10.819778284410283,0.0,1
135000.0,Telangana,Hyderabad,7,250,32,0,0,0,0,Other / Unclassified Hardware,1,NVIDIA,AMD_RYZEN_7_SKU5700_X,UNKNOWN_OEM,15.6,RTX3060_12GB,"A specific custom build CPU computer for Gaming and Video Editing. Runs smoothly on heavy gaming with support 4k 120fps and for editing flawless with 4k footage editing. Reason to sale is buy a laptop.

Cabinet: Antec cabinet nx200, 2 fans
Motherboard: Gigabyte B450M DS3H (with built in bluetooth and wifi)
CPU: AMD RYZEN 7 5700X (one year old)
RAM: Corsair brand-DDR4 8GB x4 (total 32GB) 3200mhz (one year old)
Graphic Card: ASUS Geforce RTX 3060 12 gb OC edition (one year old)
PCU: Ant esports RX650 650W 80+ Bronze ATX 2.0
Storage: 250 GB SSD , 1TB HDD

Best working condition, no complaints,",True,7,6,31968.23076923077,30999.0,29011.091898428054,52784.5151811949,41037.46153846154,32467.30042918455,49473.15789473684,10.560185,11.813037464800539,0.0,3
16000.0,Punjab,Barnala,6,256,4,0,0,0,0,Lenovo IdeaPad,0,INTEL,INTEL_CORE_I3_SKU10_TH,LENOVO,14.1,INTEL_INFERRED_IGPU_SYSRAM,"Model name - 15IML05 U1a

Processor - i3 10th 
Ram - 4GB, upgradable to 12GB
Storage - 256 SSD
Intergraded graphic card with lasted Window 11 

Smooth performance battery backup max 2/3 hours with original 45 watts charger

3 years old 

Problems - after update both shifts keys work less but working without issue and track pad left click same problem.",False,3,1,30061.28834355828,30999.0,30019.94065281899,27508.086188992733,19183.005464480873,30009.80372914622,27909.800759013284,10.557176,9.680406499268875,0.12477125731460592,2
25000.0,Uttar Pradesh,Greater Noida,12,256,8,0,0,0,0,Other / Unclassified Hardware,0,AMD,AMD_LEGACY_ATHLON_SKUGENERIC_STD,DELL,15.6,AMD_INFERRED_IGPU_SYSRAM,"Dell Laptop 3525  8GB RAM  256GB SSD  Windows 11  Excellent Condition

Category:
Laptops

Brand:
Dell

Description:
Dell Inspiron 3525 laptop available for sale in very good condition. Smooth performance for office work, online classes, browsing, trading, and daily use.

Laptop Specifications:

* Model: Dell 3525
* Processor: AMD Athlon
* RAM: 8GB
* Storage: 256GB SSD
* Operating System: Windows 11 + MS Office
* Display: 15.6 Inch
* Battery & Charger: Original charger available
* Condition: Properly working, no issues
* Accessories: Dell Bag + 32GB USB Pen Drive included
* Purchase Bill Available

Reason for Sale:
Transfer 

Expected Price:
₹ 25000",False,1,1,31978.380129589634,35158.29268292683,28512.06081081081,28541.92953020134,26999.0,28018.455252918287,27074.192949907236,10.556007,10.12667110305036,0.0,2
23800.0,Tamil Nadu,Chennai,12,256,8,0,0,0,0,Dell Latitude,0,INTEL,INTEL_CORE_I7_SKU10_TH,DELL,14.0,INTEL_INFERRED_IGPU_SYSRAM,"Dell Latitude 5411. 
High Speed 
H Processor 
6 Core
12 Treads 
i7 processor 10th Gen 
8gb RAM 
256gb SSD
14 inches FHD 
Full HD Screen 
Backlight Keypad 
Webcam Wifi Bluetooth 
Good Condition 
Excellent Battery Backup 
Excellent Performance 
Dell Original Adapter 
Credit card Accepted 
Gud Works 
High Speed Laptop",True,7,1,27956.345454545455,26645.59870550162,27058.25925925926,27909.983891752578,31957.76371308017,28023.39024390244,28010.746280344556,10.542512,10.077482875583607,0.13134865550693153,2
23800.0,Tamil Nadu,Chennai,12,256,8,0,0,0,0,Dell Latitude,0,INTEL,INTEL_CORE_I7_SKU10_TH,DELL,14.0,INTEL_INFERRED_IGPU_SYSRAM,"Dell Latitude 5411 
H Processor 
6 Core 
12 treads 
i7 processor 10th Gen 
8gb RAM 
256gb SSD
14 inches FHD 
Full HD Screen 
Backlight Keypad 
Webcam Wifi Bluetooth 
Good Condition 
Excellent Performance 
Excellent Battery Backup 
High Speed Laptop 
Dell Original Adapter 
Credit card Accepted 
Gud Works 
High Speed Laptop",True,7,1,27946.931407942237,26629.87012987013,27051.805429864253,27011.38211382114,31932.12669683258,28019.349877949553,27910.309278350516,10.54199,10.077482875583607,0.12986515108613578,2
23800.0,Tamil Nadu,Chennai,12,256,8,0,0,0,0,Dell Latitude,0,INTEL,INTEL_CORE_I7_SKU10_TH,DELL,14.0,INTEL_INFERRED_IGPU_SYSRAM,"Dell Latitude 5411 Corporate Laptop 
Light Used Laptop 
Light Weight Laptop 
Fresh Look 
i7 processor 10th Gen
8gb RAM 
256gb SSD
14 inches FHD 
Full HD camera 
Backlight Keypad 
Webcam Wifi Bluetooth 
Good Condition 
Excellent Battery Backup 
Excellent Performance 
Dell Original Adapter 
Credit card Accepted 
Gud Works 
High Speed Laptop",True,7,1,27946.931407942237,26629.87012987013,27051.805429864253,27011.38211382114,31932.12669683258,28019.349877949553,27910.309278350516,10.541643,10.077482875583607,0.12986515108613578,2
20000.0,West Bengal,Kolkata,5,256,8,0,0,0,0,Other / Unclassified Hardware,0,INTEL,INTEL_CORE_I3_SKU10_TH,UNKNOWN_OEM,16.1,INTEL_INFERRED_IGPU_SYSRAM,"8 GB Ram 
256 GB SSD
I3 10th generation",True,3,1,30057.745664739883,32107.840909090908,28515.063291139242,27511.36407924651,18844.090909090908,34914.074309978765,27912.287866772404,10.536099,9.90353755128617,0.0,1
24700.0,Tamil Nadu,Chennai,9,256,8,0,0,0,0,Dell Latitude,0,INTEL,INTEL_CORE_I5_SKU1145_G,DELL,14.0,INTEL_IRIS_SYSRAM,"*Dell Latitude 5420*
i5-11th gen /8GB RAM/256GB SSD...24,700/-
i5-11th gen /8GB RAM/512GB SSD...26,700/-
i5-11th gen /16GB RAM/512GB SSD...29,700/-

* *Processor* : 11th Gen Intel Core i5-1145G7
  (Cores:4, Threads:8, Cache:8 MB)
* *RAM* : 8 GB DDR4
* *Storage* : *256 GB SSD*
* *Display* : 14 inch Full HD
* *Touch* : No
* *Graphics* : Intel Iris Xe Graphics
* *Graphics Ram* : 4 GB Shared
* *KBBL* : Mixed
* *Connectivity* : Wi-Fi,BT,Lan
* *OS* : Genuine Windows 11 Pro
* *Charger* : yes
* *Charger Type* : Type-C
* *Condition* : A+ Grade
* *Ports* : 
HDMI x1 
USB-A x2
USB-C x2
 Lan x1
 3.5mm Jack x1
* *Weight* : 1,530 Grams
* *Warranty* :3 Month seller warrnty
* *Price* : ₹24,700/- each (Cash)",False,5,1,27944.589928057554,26616.25322997416,26948.77283653846,27508.086188992733,28480.48148148148,28018.455252918287,34838.01619433198,10.528727,10.114599007626499,0.0,1
29000.0,Tamil Nadu,Coimbatore,1,256,8,0,0,1,0,HP ProBook,0,INTEL,INTEL_CORE_I5_SKU11_TH,HP,14.0,INTEL_INFERRED_IGPU_SYSRAM,"HP CORE I5 11TH GEN PROCESSOR 
8GB RAM 
256GB NVME SSD HDD 
ALL OPTION 
2HOURS BATTERY BACKUP 
14""INCH DISPLAY 

FIXED PRICE 
3MONTHS WARRANTY 

SHOP ADDRESS 
SRI COMPUTERS 
NO:21,8TH STREET 
GANDHIPURAM 
COIMBATORE -12",True,5,1,27954.559859154928,33357.08571428571,25645.05376344086,27012.93756065998,28051.356020942407,30008.756097560974,27513.76475216365,10.528253,10.275085591132715,0.14560333810998122,2
29000.0,Tamil Nadu,Coimbatore,2,256,16,0,0,1,0,Lenovo ThinkPad,0,INTEL,INTEL_CORE_I7_SKU11_TH,DELL,13.3,INTEL_INFERRED_IGPU_SYSRAM,"DELL CORE I7 11TH GEN PROCESSOR 
16GB RAM 
256GB NVME SSD HDD
ALL OPTION 
2HOURS BATTERY BACKUP 
13.3""INCH  DISPLAY 

FIXED PRICE 
3MONTHS WARRANTY 

SHOP ADDRESS 
SRI COMPUTERS 
NO:21,8TH STREET 
GANDHIPURAM 
COIMBATORE -12",True,7,1,27954.559859154928,33357.08571428571,30030.550458715596,27012.93756065998,35829.317406143346,28023.232633279484,27513.76475216365,10.525405,10.275085591132715,0.14560333810998122,2
22000.0,Tamil Nadu,Coimbatore,1,256,8,0,0,1,0,Dell Latitude,0,INTEL,INTEL_CORE_I5_SKU11_TH,DELL,15.6,INTEL_INFERRED_IGPU_SYSRAM,"DELL CORE I5 11TH GEN PROCESSOR 
8GB RAM 
256GB SSD HDD 
ALL OPTION 
2HOURS BATTERY BACKUP 
15.6""INCH DISPLAY 

FIXED PRICE
3MONTHS WARRANTY 

SHOP ADDRESS 
SRI COMPUTERS 
NO:21,8TH STREET 
GANDHIPURAM 
COIMBATORE -12",False,5,1,27944.589928057554,31953.870967741936,26948.77283653846,27508.086188992733,28041.372881355932,28018.455252918287,27909.800759013284,10.524503,9.99884318585288,0.14848710218668504,2
16000.0,Tamil Nadu,Coimbatore,1,256,8,0,0,1,0,Dell Inspiron,0,INTEL,INTEL_CORE_I3_SKU11_TH,DELL,14.0,INTEL_INFERRED_IGPU_SYSRAM,"DELL CORE I3 11TH GEN PROCESSOR 
8GB RAM 
256GB NVME  SSD HDD 
ALL OPTION 
2HOURS BATTERY BACKUP 
14""INCH DISPLAY 

FIXED PRICE 
3MONTHS WARRANTY 

SHOP ADDRESS 
SRI COMPUTERS 
NO:21,8TH STREET 
GANDHIPURAM 
COIMBATORE -12",False,3,1,27944.589928057554,31953.870967741936,28161.162162162163,27508.086188992733,20696.13924050633,28018.455252918287,27909.800759013284,10.52316,9.680406499268875,0.14426950408889633,2
26000.0,Tamil Nadu,Coimbatore,4,256,8,0,0,1,0,Dell Latitude,0,INTEL,INTEL_CORE_I5_SKU11_TH,DELL,14.0,INTEL_INFERRED_IGPU_SYSRAM,"DELL CORE I5 11TH GEN PROCESSOR 
8GB RAM 
256GB NVME SSD HDD 
ALL OPTION 
2HOURS BATTERY BACKUP 
14""INCH DISPLAY 

FIXED PRICE 
3MONTHS WARRANTY 

SHOP ADDRESS 
SRI COMPUTERS 
NO:21,8TH STREET 
GANDHIPURAM 
COIMBATORE -12",True,5,1,27954.752650176677,32417.527472527472,26960.323442136498,27511.36407924651,28052.003533568906,28022.73417721519,27912.287866772404,10.522836,10.165890277802454,0.14560333810998122,2
21000.0,Tamil Nadu,Coimbatore,1,256,8,0,0,1,0,Other / Unclassified Hardware,0,INTEL,INTEL_CORE_I5_SKU10_TH,HP,15.6,INTEL_INFERRED_IGPU_SYSRAM,"HP CORE I5 10TH GEN PROCESSOR 
8GB RAM 
256gb NVME SSD HDD 
ALL OPTION 
2HOURS BATTERY BACKUP
15.6""INCH DISPLAY 

FIXED PRICE 
6MONTHS BRAND WARRANTY 

SHOP ADDRESS 
SRI COMPUTERS 
NO:21,8TH STREET 
GANDHIPURAM 
COIMBATORE -12",True,5,1,27954.752650176677,32417.527472527472,28515.063291139242,27511.36407924651,24626.686159844056,30008.970089730807,27912.287866772404,10.521944,9.952325334619427,0.14560333810998122,2
38400.0,Tamil Nadu,Chennai,8,512,16,0,0,0,0,HP EliteBook,0,INTEL,INTEL_CORE_I7_SKU1185_G,HP,14.0,INTEL_IRIS_SYSRAM,"*HP EliteBook 840 G8*

* *Processor* : Intel Core i7-1185G7
* *RAM* : 16 GB DDR4
* *Storage* : 512 GB NVMe SSD
* *Display* : 14 inch Full HD
* *Touch* : No
* *Graphics* : Intel Iris Xe Graphics
* *Graphics Ram* : Shared
* *BLKB* : No
* *Connectivity* : Wi-Fi,BT,Lan
* *OS* : Genuine Windows 11 Pro
* *Charger* : yes
* *Charger Type* : HP Blue Pin 65W
* *Condition* : A+ Grade
* *Warranty* :3 month seller
* *Price* : ₹38,400/- each (Cash)",True,7,1,27946.931407942237,26629.87012987013,30028.571428571428,27011.38211382114,32870.967741935485,30003.96531219029,34769.230769230766,10.518032,10.555838779903407,0.0,1
75000.0,Tripura,Agartala,9,1000,24,0,0,0,0,Acer Predator,1,NVIDIA,INTEL_CORE_I7_SKU13700_HX,ACER,16.0,RTX4050_SYSRAM,"It has only 1 issue that the CPU fan is not working so you'll have to change it

Component
Specs
Display
16-inch IPS, 16:10 ratio
Resolution
WUXGA 1920×1200 ya WQXGA 2560×1600
Refresh Rate
165Hz / 240Hz (variant dependent)
Processor
Intel 13th Gen HX series — i7-13700HX 
GPU
NVIDIA RTX 4050 Laptop GPU
GPU TGP
Up to 140W
RAM
24GB DDR5 4800MHz (upgradeable)
Max RAM
32GB officially, kuch users 64GB bhi use kar rahe
Storage
1TB PCIe Gen4 NVMe SSD
SSD Slots
2× M.2 NVMe slots
Battery
90Wh
Weight
Around 2.6 kg
Keyboard
4-zone RGB backlit keyboard
Cooling
Dual fan + liquid metal thermal setup
Ports
Thunderbolt 4, USB-A, HDMI 2.1, LAN, microSD, headphone jack
Wi-Fi
Wi-Fi 6E
OS
Windows 11 Home
Webcam
720p HD
Audio
DTS:X Ultra speakers",False,7,6,27666.333333333332,27851.48148148148,63035.53571428572,54812.22957198443,63475.19047619047,32459.97333333333,62681.59090909091,10.516851,11.225256725762893,0.0,3
52700.0,Tamil Nadu,Chennai,9,512,16,0,0,1,0,Dell Latitude,0,INTEL,INTEL_CORE_I7_SKU1355_U,DELL,14.0,INTEL_IRIS_SYSRAM,"*Dell Latitude 3450*
Brand New*

* Processor : Intel Core i7-1355U
* RAM : 16 GB DDR5
* Storage : 512 GB NVMe SSD
* Display : 14 inch Full HD
* Touch : No
* Graphics : Intel Iris Xe Graphics
* Graphics Ram : Shared
* BLKB : Yes
* Connectivity : Wi-Fi,BT,Lan
* OS : Genuine Windows 11 Pro
* Charger : YES
* Weight : 1.494 KG
* Warranty : 3 MONTH SELLER WARRANTY
* Price : ₹52,700/- each",True,7,1,27954.559859154928,26153.798761609905,26567.49315068493,27012.93756065998,35729.769230769234,28023.232633279484,34801.930693069306,10.514942,10.872389709681492,0.0,1
23000.0,Tamil Nadu,Coimbatore,2,256,8,0,1,1,0,Dell Latitude,0,INTEL,INTEL_CORE_I5_SKU10_TH,DELL,14.0,INTEL_INFERRED_IGPU_SYSRAM,"DELL CORE I5 10TH GEN PROCESSOR 
8GB RAM 
256GB NVME SSD HDD 
ALL OPTION 
2HOURS BATTERY BACKUP 
14""INCH TOUCH DISPLAY 

FIXED PRICE 
3MONTHS WARRANTY 

SHOP ADDRESS 
SRI COMPUTERS 
NO:21,8TH STREET 
GANDHIPURAM 
COIMBATORE -12",True,5,1,27956.345454545455,31943.125,27058.25925925926,27909.983891752578,25025.75257731959,28023.39024390244,28010.746280344556,10.513796,10.043292972227004,0.14426950408889633,2
17500.0,Tamil Nadu,Chennai,4,256,8,0,0,0,0,Other / Unclassified Hardware,0,INTEL,INTEL_CORE_I5_SKU10_TH,HP,15.6,INTEL_INFERRED_IGPU_SYSRAM,"Hp Notebook 15s Model Available
Intel Core i5 10th Generation Full HD
8gb Ram 256Ssd Nvme
Wi-Fi Web Camera Bluetooth
15.6inch Screen Size
Original Charger
Excellent Battery Backup
Windows Os 10 64bit Upgrade
All Drivers Installed Ms-office & PDF
Good Working Condition",True,5,1,27954.347826086956,26643.7908496732,29010.535194174758,27012.70772238514,24134.241245136185,29958.81862745098,27513.502779984115,10.512454,9.770013301136158,0.14426950408889633,2
30000.0,Karnataka,Bengaluru,3,256,16,0,0,0,0,Dell Vostro,0,INTEL,INTEL_CORE_I5_SKU13_TH,DELL,14.1,INTEL_INFERRED_IGPU_SYSRAM,"INTEL CORE I5
  13TH GEN
  256GB SSD
  16GB RAM",False,5,1,35930.412894375855,35922.6641221374,22785.535714285714,27508.086188992733,49749.46875,28018.455252918287,27909.800759013284,10.51169,10.308985993422082,0.0,1
26000.0,Tamil Nadu,Coimbatore,3,256,8,0,1,1,0,Dell Latitude,0,INTEL,INTEL_CORE_I5_SKU11_TH,DELL,14.0,INTEL_INFERRED_IGPU_SYSRAM,"DELL CORE I5 11TH GEN PROCESSOR 
8GB RAM 
256GB NVME SSD HDD 
ALL OPTION 
2HOURS BATTERY BACKUP 
14""INCH TOUCH DISPLAY 

FIXED PRICE 
3MONTHS WARRANTY 

SHOP ADDRESS 
SRI COMPUTERS 
NO:21,8TH STREET 
GANDHIPURAM 
COIMBATORE -12",False,5,1,27944.589928057554,31953.870967741936,26948.77283653846,27508.086188992733,28041.372881355932,28018.455252918287,27909.800759013284,10.511447,10.165890277802454,0.14426950408889633,2
15000.0,Tamil Nadu,Coimbatore,4,512,8,0,0,1,0,HP ProBook,0,AMD,AMD_RYZEN_5_SKU2500_U,HP,14.0,AMD_INFERRED_IGPU_SYSRAM,"HP AMD RYZEN 5 2500U PROCESSOR 
8GB RAM 
512GB NVME SSD HDD 
ALL OPTION 
2HOURS BATTERY BACKUP 
14""INCH DISPLAY 

FIXED PRICE 
3MONTHS WARRANTY 

SHOP ADDRESS 
SRI COMPUTERS 
NO:21,8TH STREET 
GANDHIPURAM 
COIMBATORE -12",True,5,1,27954.347826086956,31936.04651162791,26494.050505050505,29039.17525773196,25933.333333333332,29958.81862745098,28065.721461187215,10.508842,9.61587214452889,0.14560333810998122,2
29000.0,Tamil Nadu,Coimbatore,1,256,8,0,0,1,0,HP ProBook,0,INTEL,INTEL_CORE_I5_SKU11_TH,HP,14.0,INTEL_INFERRED_IGPU_SYSRAM,"HP CORE I511TH GEN PROCESSOR
8GB RAM 
256GB NVME SSD HDD 
ALL OPTION 
2HOURS BATTERY BACKUP 
14""INCH DISPLAY 

FIXED PRICE 
3MONTHS WARRANTY 

SHOP ADDRESS 
SRI COMPUTERS 
NO:21,8TH STREET 
GANDHIPURAM 
COIMBATORE -12",True,5,1,27956.345454545455,31943.125,26989.021739130436,27909.983891752578,28049.761421319796,30009.82300884956,28010.746280344556,10.50802,10.275085591132715,0.14848710218668504,2
40000.0,Uttaranchal,Dehradun,7,1000,32,0,0,0,0,HP EliteBook,0,INTEL,INTEL_CORE_I7_SKU11_TH,HP,14.0,INTEL_INFERRED_IGPU_SYSRAM,"32gb ram 
 i7 11th generation
  1tb SSD
 7 hours bettry backup
  Smooth Performance",False,7,1,38846.02564102564,37187.1875,30044.598214285714,27508.086188992733,35866.994680851065,30006.89889415482,27909.800759013284,10.505613,10.596659732783579,0.0,-1
32000.0,Punjab,Zirakpur,1,256,32,0,0,1,0,Dell Latitude,0,INTEL,INTEL_CORE_I7_SKU11_TH,DELL,14.0,INTEL_INFERRED_IGPU_SYSRAM,Address kanahiya compture sco2 near metro tower dhokali zirakpur,True,7,1,31593.18181818182,28875.0,27058.295964125562,27012.70772238514,35828.85906040268,28022.837304847988,27513.502779984115,10.503542,10.373522431293592,0.0,0
32000.0,Punjab,Zirakpur,1,256,8,0,0,1,0,HP EliteBook,0,INTEL,INTEL_CORE_I7_SKU11_TH,HP,14.0,INTEL_INFERRED_IGPU_SYSRAM,Address kanahiya compture sco2 near metro tower dhokali zirakpur,False,7,1,30061.28834355828,27999.70588235294,30044.598214285714,27508.086188992733,35866.994680851065,30006.89889415482,27909.800759013284,10.502882,10.373522431293592,0.0,1
43000.0,Rajasthan,Jaipur,3,512,16,0,0,0,0,HP Pavilion,0,INTEL,INTEL_ULTRA_5_SKU125_U,HP,16.0,INTEL_INFERRED_IGPU_SYSRAM,"HP Pavilion AI Laptop, Intel Core Ultra 5 125U, 10-12 TOPS, 16GB DDR5, 512GB SSD, IPS, Anti-glare, 2K, WUXGA, 16inch (40cm), Intel graphics, 1080p FHD camera (Win11, Office21, Silver, 1.77kg) af0015TU",True,6,1,25176.961651917405,24747.091603053435,34645.929203539825,27012.93756065998,38845.38461538462,30008.756097560974,27513.76475216365,10.50265,10.668978650219241,0.0,1
48500.0,Tamil Nadu,Chennai,9,512,16,0,0,1,0,Dell Latitude,0,INTEL,INTEL_CORE_I5_SKU1345_U,DELL,14.0,INTEL_INFERRED_IGPU_SYSRAM,"*Dell Latitude 5440*
*100% Brand New*
* *Processor* :  13th Gen Intel Core i5-1345U
(Cores:10,Threads:12,Cache:12 MB)
* *RAM* : 16 GB DDR4
* *Storage* : 512 GB NVMe SSD
* *Display* : 14 inch Full HD
* *Touch* : No
* *Graphics* : IntelIris Xe Graphics
* *Graphics Ram* : 8 GB Shared*
* *BLKB* : Yes
* *Connectivity* : Wi-Fi,BT,Lan
* *OS* : Genuine Windows 11 Pro 
* *Charger*: including*
* *Charger Type*: Type-C 65w
* *Ports* : HDMI x1, USB-A x2,USB-C x2,3.5mm Jack x1
* *Weight* : 1,520 Grams

* *Warranty* :3 Month seller warranty
* *Price : ₹_48,500/-each",True,5,1,27956.345454545455,26645.59870550162,27058.25925925926,27909.983891752578,30999.0,28023.39024390244,28010.746280344556,10.501655,10.789339695269716,0.0,1
35000.0,Karnataka,Bengaluru,6,512,16,0,0,0,0,Asus VivoBook,0,INTEL,INTEL_CORE_I3_SKU13_TH,ASUS,15.6,INTEL_INFERRED_IGPU_SYSRAM,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-BQ343WS Thin and Light Laptop (15.6 Inch, Terra Cotta, 1.7 kg, With MS Office)",False,3,1,35930.412894375855,35922.6641221374,34345.96929824561,27508.086188992733,35314.931506849316,39865.65671641791,27909.800759013284,10.500058,10.463131911491967,0.0,1
30200.0,Tamil Nadu,Chennai,9,256,8,0,0,1,0,Dell Latitude,0,INTEL,INTEL_CORE_I5_SKU1245_U,DELL,14.0,INTEL_INFERRED_IGPU_SYSRAM,"*Dell Latitude 5430-i5*

* *Processor* :  12th Gen Intel Core i5-1245U
Cores:10
Threads:12
Cache:12 MB
* *RAM* : 8 GB DDR4
* *Storage* : 256 GB NVMe SSD
* *Display* : 14 inch Full HD
* *Touch* : no
* *Graphics* : IntelUHD Graphics
* *Graphics Ram* : 4 GB Shared*
* *BLKB* : Yes
* *Connectivity* : Wi-Fi,BT,Lan
* *OS* : Genuine Windows 11 Pro 
* *Charger*: YES
* *Charger Type*: Dell Type C 65w
* *Condition*: A Grade
* *Ports* :
HDMI x1 
USB-A x2
USB-C x2
3.5mm Jack x1
* *Weight* : 1,510 Grams
* *Warranty* : 3 MONTHS SELLER WARRANTY
* *Price : ₹30,200/-each",True,5,1,27956.345454545455,26645.59870550162,27058.25925925926,27909.983891752578,30999.0,28023.39024390244,28010.746280344556,10.49831,10.315630315397533,0.0,1
